0;0;1.0
1;1;1.0
2;2;1.0
3;3;1.0
4;4;1.0
4;227;-3.0443e-06
5;5;1.0
5;668;-4.78e-07
6;6;1.0
6;313;-122.4
7;7;1.0
7;314;-122.4
8;8;1.0
8;312;-122.4
9;9;1.0
9;311;-122.4
10;10;1.0
10;494;-2.3824359378088957e-10
10;495;-2.642745211311632e-10
10;496;-2.3360841947315784e-10
10;498;-2.5563792772878314e-10
11;11;1.0
12;12;1.0
13;13;1.0
14;14;1.0
14;227;-1.0108e-06
15;15;1.0
15;494;-3.573653906713343e-08
15;495;-3.964117816967447e-08
15;496;-3.504126292097367e-08
15;498;-3.834568915931747e-08
16;16;1.0
16;227;-5.9442e-05
17;17;1.0
18;18;1.0
19;19;1.0
20;20;1.0
21;21;1.0
22;22;1.0
23;23;1.0
24;24;1.0
25;25;1.0
25;227;-4.1393e-06
26;26;1.0
26;668;-0.06
27;27;1.0
27;392;-0.0058
27;394;-0.00587649940031996
27;396;-0.00587649940031996
27;398;-0.0058
27;617;-0.00018385650224215247
27;618;-0.00018721461187214613
28;28;1.0
29;29;1.0
29;226;-0.00106799809796
29;227;-0.001018231
29;229;-0.005122917
29;230;-0.00219634408602
29;231;-0.002793733
29;310;-0.0069264
30;30;1.0
31;31;1.0
31;740;-4.58e-06
32;32;1.0
32;438;-0.3725
33;33;1.0
33;50;-0.12916952642415921
34;34;1.0
34;51;-0.09676799999999994
35;35;1.0
35;50;-0.13150308853809195
36;36;1.0
36;51;-0.35001598795342187
37;37;1.0
37;231;-7.9097e-06
38;38;1.0
38;223;-0.012598425196850395
39;39;1.0
40;40;1.0
41;41;1.0
42;42;1.0
43;43;1.0
43;668;-0.00042
44;44;1.0
44;227;-9.246e-05
45;45;1.0
45;231;-6.2171e-06
46;46;1.0
46;740;-0.000129
47;47;1.0
47;668;-0.3
48;48;1.0
48;668;-0.006
49;49;1.0
49;1230;-1.5
49;1231;-0.375
50;50;1.0
51;51;1.0
52;52;1.0
53;53;1.0
53;1230;-5.0
53;1231;-1.25
54;54;1.0
55;55;1.0
56;56;1.0
57;57;1.0
58;58;1.0
59;59;1.0
60;60;1.0
60;494;-9.529970089439819e-08
60;495;-1.057123191357365e-07
60;496;-9.344558713582851e-08
60;498;-1.0225759972468566e-07
61;61;1.0
62;62;1.0
63;63;1.0
64;64;1.0
64;494;-2.382435937808895e-12
64;495;-2.642745211311632e-12
64;496;-2.336084194731578e-12
64;498;-2.556379277287831e-12
65;65;1.0
65;227;-5.0538e-08
66;66;1.0
66;231;-5.2756e-06
67;67;1.0
67;227;-2.1659e-07
68;68;1.0
68;72;-1.00057
69;69;1.0
69;73;-1.00057
70;70;1.0
70;74;-1.00057
71;71;1.0
71;75;-1.00057
72;72;1.0
73;73;1.0
74;74;1.0
75;75;1.0
76;76;1.0
77;77;1.0
77;520;-1.0
78;78;1.0
78;231;-1.1766e-07
79;79;1.0
79;668;-0.009
80;80;1.0
80;227;-6.4977e-07
80;231;-1.5024e-05
81;81;1.0
81;231;-3.5656e-07
82;82;1.0
83;83;1.0
83;494;-1.6677504241070746e-07
83;495;-1.849971861583567e-07
83;496;-1.6353033232434125e-07
83;498;-1.7895140667649304e-07
84;84;1.0
85;85;1.0
86;86;1.0
87;6;-0.06931778213579072
87;8;-0.06953552895201975
87;87;1.0
87;304;-19.58557
87;305;-19.58557
87;306;-10.6899
87;307;-10.68991
87;494;-0.05124742496104852
87;496;-0.051343058496715124
88;88;1.0
88;740;-0.000223
89;89;1.0
89;668;-3.0
89;672;-0.000653640049533347
89;676;-0.000508148594987174
90;90;1.0
90;121;-1.0
91;91;1.0
